"Overall","variable","sp","season","climate","method"
NA,"SST","LMS","winter","GISS-E2-H-CC","gam"
NA,"WINu","LMS","winter","GISS-E2-H-CC","gam"
NA,"WINv","LMS","winter","GISS-E2-H-CC","gam"
NA,"WIN","LMS","winter","GISS-E2-H-CC","gam"
NA,"SSTg","LMS","winter","GISS-E2-H-CC","gam"
NA,"DEP","LMS","winter","GISS-E2-H-CC","gam"
NA,"CUR","LMS","winter","GISS-E2-H-CC","gam"
0,"CURu","LMS","winter","GISS-E2-H-CC","gam"
NA,"CURv","LMS","winter","GISS-E2-H-CC","gam"
