"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","SFS","winter","EC-EARTH","svm"
76.4649493241867,76.4649493241867,"SST","SFS","winter","EC-EARTH","svm"
29.0896749546301,29.0896749546301,"WINu","SFS","winter","EC-EARTH","svm"
14.5814994934679,14.5814994934679,"WINv","SFS","winter","EC-EARTH","svm"
29.6772207636588,29.6772207636588,"WIN","SFS","winter","EC-EARTH","svm"
10.0565249295479,10.0565249295479,"CURu","SFS","winter","EC-EARTH","svm"
13.9134564476156,13.9134564476156,"CURv","SFS","winter","EC-EARTH","svm"
11.6595176946808,11.6595176946808,"CUR","SFS","winter","EC-EARTH","svm"
100,100,"SSH","SFS","winter","EC-EARTH","svm"
4.84475863129468,4.84475863129468,"SSHg","SFS","winter","EC-EARTH","svm"
98.9264453211634,98.9264453211634,"SSTg","SFS","winter","EC-EARTH","svm"
18.810562164199,18.810562164199,"DEP","SFS","winter","EC-EARTH","svm"
