"Overall","variable","sp","season","climate","method"
47.288933527518,"ICE","DMS","summer","BCC-CSM1.1","ann"
100,"SST","DMS","summer","BCC-CSM1.1","ann"
15.7245810053795,"WINu","DMS","summer","BCC-CSM1.1","ann"
87.632430903445,"WINv","DMS","summer","BCC-CSM1.1","ann"
0,"WIN","DMS","summer","BCC-CSM1.1","ann"
42.0964470325326,"CURu","DMS","summer","BCC-CSM1.1","ann"
21.9418028315905,"CURv","DMS","summer","BCC-CSM1.1","ann"
25.4523183853128,"CUR","DMS","summer","BCC-CSM1.1","ann"
25.7034250797991,"SSH","DMS","summer","BCC-CSM1.1","ann"
59.4662689181761,"SSHg","DMS","summer","BCC-CSM1.1","ann"
61.23752547557,"SSTg","DMS","summer","BCC-CSM1.1","ann"
27.8121922831882,"DEP","DMS","summer","BCC-CSM1.1","ann"
