"Obs","Sim","variable","sp","season","climate","method"
0.247585261824473,0.247585261824473,"ICE","SES","summer","ACCESS1-0","svm"
99.5331448056862,99.5331448056862,"SST","SES","summer","ACCESS1-0","svm"
21.8477725082873,21.8477725082873,"WINu","SES","summer","ACCESS1-0","svm"
21.7271122430791,21.7271122430791,"WINv","SES","summer","ACCESS1-0","svm"
19.5881294963639,19.5881294963639,"WIN","SES","summer","ACCESS1-0","svm"
54.4925653140227,54.4925653140227,"CURu","SES","summer","ACCESS1-0","svm"
54.1688445536518,54.1688445536518,"CURv","SES","summer","ACCESS1-0","svm"
47.0077593188773,47.0077593188773,"CUR","SES","summer","ACCESS1-0","svm"
100,100,"SSH","SES","summer","ACCESS1-0","svm"
64.6011541362036,64.6011541362036,"SSHg","SES","summer","ACCESS1-0","svm"
0,0,"SSTg","SES","summer","ACCESS1-0","svm"
56.5856117524845,56.5856117524845,"DEP","SES","summer","ACCESS1-0","svm"
