"Overall","variable","sp","climate","season","method"
0,"ICE","SES","BCC-CSM1.1","summer","gbm"
89.5686245775891,"SST","SES","BCC-CSM1.1","summer","gbm"
21.0275814549799,"SSTg","SES","BCC-CSM1.1","summer","gbm"
11.751341893748,"WIN","SES","BCC-CSM1.1","summer","gbm"
20.1498122524176,"WINu","SES","BCC-CSM1.1","summer","gbm"
19.2987309594267,"WINv","SES","BCC-CSM1.1","summer","gbm"
3.07384608511071,"CUR","SES","BCC-CSM1.1","summer","gbm"
1.83011603792607,"CURu","SES","BCC-CSM1.1","summer","gbm"
15.619157660436,"CURv","SES","BCC-CSM1.1","summer","gbm"
38.6777750593085,"SSH","SES","BCC-CSM1.1","summer","gbm"
100,"SSHg","SES","BCC-CSM1.1","summer","gbm"
23.4796594566655,"DEP","SES","BCC-CSM1.1","summer","gbm"
