"Overall","variable","sp","climate","season","method"
0,"ICE","NGP","BCC-CSM1.1","winter","rf"
46.223222061067,"SST","NGP","BCC-CSM1.1","winter","rf"
42.626568159826,"SSTg","NGP","BCC-CSM1.1","winter","rf"
40.4960529875397,"WINu","NGP","BCC-CSM1.1","winter","rf"
41.8430649384935,"WINv","NGP","BCC-CSM1.1","winter","rf"
45.1734667176034,"CURu","NGP","BCC-CSM1.1","winter","rf"
47.5932648994848,"CURv","NGP","BCC-CSM1.1","winter","rf"
48.3422252440839,"SSH","NGP","BCC-CSM1.1","winter","rf"
42.7711101099227,"SSHg","NGP","BCC-CSM1.1","winter","rf"
100,"DEP","NGP","BCC-CSM1.1","winter","rf"
