"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","WAB","summer","ACCESS1-0","svm"
90.651795937989,90.651795937989,"SST","WAB","summer","ACCESS1-0","svm"
67.9392360946899,67.9392360946899,"WINu","WAB","summer","ACCESS1-0","svm"
43.4328446878135,43.4328446878135,"WINv","WAB","summer","ACCESS1-0","svm"
64.8050302819334,64.8050302819334,"WIN","WAB","summer","ACCESS1-0","svm"
2.77912483050913,2.77912483050913,"CURu","WAB","summer","ACCESS1-0","svm"
11.2966901976782,11.2966901976782,"CURv","WAB","summer","ACCESS1-0","svm"
19.1631175228064,19.1631175228064,"CUR","WAB","summer","ACCESS1-0","svm"
100,100,"SSH","WAB","summer","ACCESS1-0","svm"
21.9845426908506,21.9845426908506,"SSHg","WAB","summer","ACCESS1-0","svm"
63.2614884703776,63.2614884703776,"SSTg","WAB","summer","ACCESS1-0","svm"
1.64505181365019,1.64505181365019,"DEP","WAB","summer","ACCESS1-0","svm"
