"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","SES","summer","CMCC-CM","svm"
99.5403019768724,99.5403019768724,"SST","SES","summer","CMCC-CM","svm"
5.72356752471144,5.72356752471144,"WINu","SES","summer","CMCC-CM","svm"
32.4471781886646,32.4471781886646,"WINv","SES","summer","CMCC-CM","svm"
8.05177248124088,8.05177248124088,"WIN","SES","summer","CMCC-CM","svm"
29.0248964561574,29.0248964561574,"CURu","SES","summer","CMCC-CM","svm"
30.3325952291329,30.3325952291329,"CURv","SES","summer","CMCC-CM","svm"
11.8655183046106,11.8655183046106,"CUR","SES","summer","CMCC-CM","svm"
100,100,"SSH","SES","summer","CMCC-CM","svm"
45.6661894592449,45.6661894592449,"SSHg","SES","summer","CMCC-CM","svm"
63.110245974248,63.110245974248,"SSTg","SES","summer","CMCC-CM","svm"
49.0940922755814,49.0940922755814,"DEP","SES","summer","CMCC-CM","svm"
