"Overall","variable","sp","season","climate","method"
9.86205486302659,"ICE","SRP","summer","NorESM1-M","ann"
93.0861832691059,"SST","SRP","summer","NorESM1-M","ann"
80.8283257423116,"WINu","SRP","summer","NorESM1-M","ann"
23.8323151485668,"WINv","SRP","summer","NorESM1-M","ann"
86.5274550841746,"WIN","SRP","summer","NorESM1-M","ann"
13.604614045425,"CURu","SRP","summer","NorESM1-M","ann"
0,"CURv","SRP","summer","NorESM1-M","ann"
15.5448240528608,"CUR","SRP","summer","NorESM1-M","ann"
19.5683336827682,"SSH","SRP","summer","NorESM1-M","ann"
13.1492045256696,"SSHg","SRP","summer","NorESM1-M","ann"
13.0825871651387,"SSTg","SRP","summer","NorESM1-M","ann"
100,"DEP","SRP","summer","NorESM1-M","ann"
