"Overall","variable","sp","season","climate","method"
0,"ICE","SFS","summer","EC-EARTH","ann"
100,"SST","SFS","summer","EC-EARTH","ann"
42.2824323939075,"WINu","SFS","summer","EC-EARTH","ann"
47.4361807425954,"WINv","SFS","summer","EC-EARTH","ann"
66.0974974129039,"WIN","SFS","summer","EC-EARTH","ann"
59.4251277839497,"CURu","SFS","summer","EC-EARTH","ann"
30.151569199665,"CURv","SFS","summer","EC-EARTH","ann"
54.7367090720016,"CUR","SFS","summer","EC-EARTH","ann"
92.0708090975796,"SSH","SFS","summer","EC-EARTH","ann"
22.0913980220283,"SSHg","SFS","summer","EC-EARTH","ann"
9.31049505360248,"SSTg","SFS","summer","EC-EARTH","ann"
35.1522145926721,"DEP","SFS","summer","EC-EARTH","ann"
