"Overall","variable","sp","season","climate","method"
12.2726724094754,"ICE","LMS","summer","EC-EARTH","ann"
18.277064187934,"SST","LMS","summer","EC-EARTH","ann"
11.6396649209481,"WINu","LMS","summer","EC-EARTH","ann"
15.8316946129783,"WINv","LMS","summer","EC-EARTH","ann"
22.0317767509627,"WIN","LMS","summer","EC-EARTH","ann"
8.13489891384831,"CURu","LMS","summer","EC-EARTH","ann"
31.1143194846076,"CURv","LMS","summer","EC-EARTH","ann"
20.6710109227841,"CUR","LMS","summer","EC-EARTH","ann"
100,"SSH","LMS","summer","EC-EARTH","ann"
0,"SSHg","LMS","summer","EC-EARTH","ann"
5.06092613825986,"SSTg","LMS","summer","EC-EARTH","ann"
34.4460074304092,"DEP","LMS","summer","EC-EARTH","ann"
