"Overall","variable","sp","climate","season","method"
0,"ICE","SRP","CMCC-CM","summer","rf"
100,"SST","SRP","CMCC-CM","summer","rf"
58.0263958032004,"SSTg","SRP","CMCC-CM","summer","rf"
66.1456877708279,"WINu","SRP","CMCC-CM","summer","rf"
41.4653531580911,"WINv","SRP","CMCC-CM","summer","rf"
29.2515619961044,"CURu","SRP","CMCC-CM","summer","rf"
21.0530293076465,"CURv","SRP","CMCC-CM","summer","rf"
67.0924390385177,"SSH","SRP","CMCC-CM","summer","rf"
17.7271736989116,"SSHg","SRP","CMCC-CM","summer","rf"
45.330927549609,"DEP","SRP","CMCC-CM","summer","rf"
