"Overall","variable","sp","season","climate","method"
20.2235404591767,"ICE","LMS","winter","EC-EARTH","ann"
63.3074116078781,"SST","LMS","winter","EC-EARTH","ann"
72.7647140940448,"WINu","LMS","winter","EC-EARTH","ann"
34.5237113772054,"WINv","LMS","winter","EC-EARTH","ann"
47.3361111548527,"WIN","LMS","winter","EC-EARTH","ann"
26.4735005749611,"CURu","LMS","winter","EC-EARTH","ann"
77.6441805375929,"CURv","LMS","winter","EC-EARTH","ann"
100,"CUR","LMS","winter","EC-EARTH","ann"
19.4189979396674,"SSH","LMS","winter","EC-EARTH","ann"
6.19160054520246,"SSHg","LMS","winter","EC-EARTH","ann"
0,"SSTg","LMS","winter","EC-EARTH","ann"
41.5423204110509,"DEP","LMS","winter","EC-EARTH","ann"
