"Overall","variable","sp","season","climate","method"
74.2775275083395,"ICE","IYA","winter","CMCC-CM","ann"
58.6197335244517,"SST","IYA","winter","CMCC-CM","ann"
27.7117747549367,"WINu","IYA","winter","CMCC-CM","ann"
79.5220952096227,"WINv","IYA","winter","CMCC-CM","ann"
56.8336714273059,"WIN","IYA","winter","CMCC-CM","ann"
100,"CURu","IYA","winter","CMCC-CM","ann"
30.2820448371774,"CURv","IYA","winter","CMCC-CM","ann"
56.3479855807564,"CUR","IYA","winter","CMCC-CM","ann"
52.1780884276716,"SSH","IYA","winter","CMCC-CM","ann"
0,"SSHg","IYA","winter","CMCC-CM","ann"
73.9455930240167,"SSTg","IYA","winter","CMCC-CM","ann"
49.1716623078224,"DEP","IYA","winter","CMCC-CM","ann"
