"Overall","variable","sp","climate","season","method"
0,"ICE","MAC","GISS-E2-H-CC","winter","gbm"
82.8706560841283,"SST","MAC","GISS-E2-H-CC","winter","gbm"
19.7105163994921,"SSTg","MAC","GISS-E2-H-CC","winter","gbm"
19.4736894386774,"WIN","MAC","GISS-E2-H-CC","winter","gbm"
23.2926605859382,"WINu","MAC","GISS-E2-H-CC","winter","gbm"
47.0763485228043,"WINv","MAC","GISS-E2-H-CC","winter","gbm"
15.7995605270228,"CUR","MAC","GISS-E2-H-CC","winter","gbm"
28.4729238469735,"CURu","MAC","GISS-E2-H-CC","winter","gbm"
24.2088297378292,"CURv","MAC","GISS-E2-H-CC","winter","gbm"
100,"DEP","MAC","GISS-E2-H-CC","winter","gbm"
