"Overall","variable","sp","season","climate","method"
0,"ICE","ORC","winter","MIROC-ESM","ann"
88.9043553316081,"SST","ORC","winter","MIROC-ESM","ann"
94.6197543173903,"WINu","ORC","winter","MIROC-ESM","ann"
96.2915959695398,"WINv","ORC","winter","MIROC-ESM","ann"
85.9751387928911,"WIN","ORC","winter","MIROC-ESM","ann"
10.8200854290289,"CURu","ORC","winter","MIROC-ESM","ann"
24.4992255712177,"CURv","ORC","winter","MIROC-ESM","ann"
9.71959973367067,"CUR","ORC","winter","MIROC-ESM","ann"
100,"SSH","ORC","winter","MIROC-ESM","ann"
3.62652786736749,"SSHg","ORC","winter","MIROC-ESM","ann"
9.0692203043778,"SSTg","ORC","winter","MIROC-ESM","ann"
38.5498432805829,"DEP","ORC","winter","MIROC-ESM","ann"
