"Overall","variable","sp","climate","season","method"
2.98072307532925,"ICE","KIN","NorESM1-M","winter","gbm"
15.0801076079338,"SST","KIN","NorESM1-M","winter","gbm"
0,"SSTg","KIN","NorESM1-M","winter","gbm"
5.83166996147357,"WIN","KIN","NorESM1-M","winter","gbm"
27.1823969940435,"WINu","KIN","NorESM1-M","winter","gbm"
5.19862014787592,"WINv","KIN","NorESM1-M","winter","gbm"
0.174962248016659,"CUR","KIN","NorESM1-M","winter","gbm"
6.33516415328839,"CURu","KIN","NorESM1-M","winter","gbm"
2.59841375011669,"CURv","KIN","NorESM1-M","winter","gbm"
100,"SSH","KIN","NorESM1-M","winter","gbm"
4.7440940529579,"SSHg","KIN","NorESM1-M","winter","gbm"
21.7741180035053,"DEP","KIN","NorESM1-M","winter","gbm"
