"Overall","variable","sp","season","climate","method"
0,"CURu","WAB","summer","CMCC-CM","gam"
NA,"CURv","WAB","summer","CMCC-CM","gam"
NA,"SST","WAB","summer","CMCC-CM","gam"
NA,"SSH","WAB","summer","CMCC-CM","gam"
NA,"SSHg","WAB","summer","CMCC-CM","gam"
NA,"SSTg","WAB","summer","CMCC-CM","gam"
0,"CUR","WAB","summer","CMCC-CM","gam"
NA,"WINu","WAB","summer","CMCC-CM","gam"
NA,"WINv","WAB","summer","CMCC-CM","gam"
NA,"WIN","WAB","summer","CMCC-CM","gam"
NA,"DEP","WAB","summer","CMCC-CM","gam"
