"Overall","variable","sp","season","climate","method"
0,"ICE","SES","winter","NorESM1-M","gbm"
38.3886606985198,"SST","SES","winter","NorESM1-M","gbm"
20.0555372540057,"WINu","SES","winter","NorESM1-M","gbm"
28.4354846635625,"WINv","SES","winter","NorESM1-M","gbm"
15.3312578726793,"WIN","SES","winter","NorESM1-M","gbm"
20.1807691346413,"CURu","SES","winter","NorESM1-M","gbm"
26.1350508386261,"CURv","SES","winter","NorESM1-M","gbm"
22.0366290758158,"CUR","SES","winter","NorESM1-M","gbm"
36.844379302147,"SSH","SES","winter","NorESM1-M","gbm"
37.0793819194124,"SSHg","SES","winter","NorESM1-M","gbm"
31.369212737766,"SSTg","SES","winter","NorESM1-M","gbm"
100,"DEP","SES","winter","NorESM1-M","gbm"
