"Overall","variable","sp","season","climate","method"
22.9959491575467,"ICE","MAC","winter","EC-EARTH","ann"
78.1942127333117,"SST","MAC","winter","EC-EARTH","ann"
74.0116664219359,"WINu","MAC","winter","EC-EARTH","ann"
13.2167882032512,"WINv","MAC","winter","EC-EARTH","ann"
78.8042152643927,"WIN","MAC","winter","EC-EARTH","ann"
23.1122574086903,"CURu","MAC","winter","EC-EARTH","ann"
0,"CURv","MAC","winter","EC-EARTH","ann"
15.4775175208188,"CUR","MAC","winter","EC-EARTH","ann"
51.6082724667276,"SSH","MAC","winter","EC-EARTH","ann"
24.195418370602,"SSHg","MAC","winter","EC-EARTH","ann"
28.6913765996538,"SSTg","MAC","winter","EC-EARTH","ann"
100,"DEP","MAC","winter","EC-EARTH","ann"
