"Overall","variable","sp","climate","season","method"
0.0828523139294308,"ICE","MAC","NorESM1-M","winter","gbm"
2.49464771203859,"SST","MAC","NorESM1-M","winter","gbm"
0,"SSTg","MAC","NorESM1-M","winter","gbm"
0,"WIN","MAC","NorESM1-M","winter","gbm"
36.0567662577585,"WINu","MAC","NorESM1-M","winter","gbm"
1.69586016304387,"WINv","MAC","NorESM1-M","winter","gbm"
4.88548209439448,"CUR","MAC","NorESM1-M","winter","gbm"
2.47739001818543,"CURu","MAC","NorESM1-M","winter","gbm"
7.416175445247,"CURv","MAC","NorESM1-M","winter","gbm"
100,"SSH","MAC","NorESM1-M","winter","gbm"
1.57474066439623,"SSHg","MAC","NorESM1-M","winter","gbm"
6.04229760002196,"DEP","MAC","NorESM1-M","winter","gbm"
