"Overall","variable","sp","season","climate","method"
0,"ICE","ORC","winter","ACCESS1-0","ann"
80.5822788753482,"SST","ORC","winter","ACCESS1-0","ann"
51.7658940940202,"WINu","ORC","winter","ACCESS1-0","ann"
100,"WINv","ORC","winter","ACCESS1-0","ann"
61.2598982587742,"WIN","ORC","winter","ACCESS1-0","ann"
1.5178625383234,"CURu","ORC","winter","ACCESS1-0","ann"
6.05109032713633,"CURv","ORC","winter","ACCESS1-0","ann"
4.07152120508535,"CUR","ORC","winter","ACCESS1-0","ann"
15.7606547410142,"SSH","ORC","winter","ACCESS1-0","ann"
0.00220043245718709,"SSHg","ORC","winter","ACCESS1-0","ann"
0.0108784227400791,"SSTg","ORC","winter","ACCESS1-0","ann"
8.23637785734476,"DEP","ORC","winter","ACCESS1-0","ann"
