"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","DMS","summer","ACCESS1-0","svm"
82.5586408610247,82.5586408610247,"SST","DMS","summer","ACCESS1-0","svm"
77.1144595995303,77.1144595995303,"WINu","DMS","summer","ACCESS1-0","svm"
80.1785272779644,80.1785272779644,"WINv","DMS","summer","ACCESS1-0","svm"
76.3268511224741,76.3268511224741,"WIN","DMS","summer","ACCESS1-0","svm"
72.2664517007277,72.2664517007277,"CURu","DMS","summer","ACCESS1-0","svm"
100,100,"CURv","DMS","summer","ACCESS1-0","svm"
56.1931084498235,56.1931084498235,"CUR","DMS","summer","ACCESS1-0","svm"
82.4010383145793,82.4010383145793,"SSH","DMS","summer","ACCESS1-0","svm"
71.4375826620856,71.4375826620856,"SSHg","DMS","summer","ACCESS1-0","svm"
77.4248585042516,77.4248585042516,"SSTg","DMS","summer","ACCESS1-0","svm"
38.3064158050536,38.3064158050536,"DEP","DMS","summer","ACCESS1-0","svm"
