"Overall","variable","sp","season","climate","method"
0,"ICE","AFS","summer","CMCC-CM","gbm"
7.90788141213617,"SST","AFS","summer","CMCC-CM","gbm"
21.4345070573807,"WINu","AFS","summer","CMCC-CM","gbm"
31.3501557054301,"WINv","AFS","summer","CMCC-CM","gbm"
18.1983359416721,"WIN","AFS","summer","CMCC-CM","gbm"
13.9541771787087,"CURu","AFS","summer","CMCC-CM","gbm"
19.3318798572723,"CURv","AFS","summer","CMCC-CM","gbm"
33.2594061828526,"CUR","AFS","summer","CMCC-CM","gbm"
25.5944111526527,"SSH","AFS","summer","CMCC-CM","gbm"
33.7425136236609,"SSHg","AFS","summer","CMCC-CM","gbm"
72.0237730222999,"SSTg","AFS","summer","CMCC-CM","gbm"
100,"DEP","AFS","summer","CMCC-CM","gbm"
