"Overall","variable","sp","season","climate","method"
0,"ICE","MAC","summer","BCC-CSM1.1","ann"
35.407412303928,"SST","MAC","summer","BCC-CSM1.1","ann"
54.3092591990167,"WINu","MAC","summer","BCC-CSM1.1","ann"
42.3704950153825,"WINv","MAC","summer","BCC-CSM1.1","ann"
80.3416061416349,"WIN","MAC","summer","BCC-CSM1.1","ann"
29.6404304595574,"CURu","MAC","summer","BCC-CSM1.1","ann"
32.0545344936764,"CURv","MAC","summer","BCC-CSM1.1","ann"
33.0624899735244,"CUR","MAC","summer","BCC-CSM1.1","ann"
35.5489542299026,"SSH","MAC","summer","BCC-CSM1.1","ann"
5.16559834575333,"SSHg","MAC","summer","BCC-CSM1.1","ann"
4.10173428899507,"SSTg","MAC","summer","BCC-CSM1.1","ann"
100,"DEP","MAC","summer","BCC-CSM1.1","ann"
