"Overall","variable","sp","climate","season","method"
0,"ICE","MAC","NorESM1-M","summer","rf"
45.0144679268616,"SST","MAC","NorESM1-M","summer","rf"
21.2355810071607,"SSTg","MAC","NorESM1-M","summer","rf"
13.2125478101392,"WINu","MAC","NorESM1-M","summer","rf"
9.70079818483698,"WINv","MAC","NorESM1-M","summer","rf"
26.7950520918163,"CURu","MAC","NorESM1-M","summer","rf"
20.714650842039,"CURv","MAC","NorESM1-M","summer","rf"
97.0224219793178,"SSH","MAC","NorESM1-M","summer","rf"
32.106238680564,"SSHg","MAC","NorESM1-M","summer","rf"
100,"DEP","MAC","NorESM1-M","summer","rf"
