"Overall","variable","sp","climate","season","method"
0,"ICE","MAC","CMCC-CM","winter","gbm"
8.74428379217303,"SST","MAC","CMCC-CM","winter","gbm"
8.97359882891325,"SSTg","MAC","CMCC-CM","winter","gbm"
16.937559627085,"WIN","MAC","CMCC-CM","winter","gbm"
8.18815205513191,"WINu","MAC","CMCC-CM","winter","gbm"
28.6368381590124,"WINv","MAC","CMCC-CM","winter","gbm"
15.1876992641599,"CUR","MAC","CMCC-CM","winter","gbm"
14.0130977796038,"CURu","MAC","CMCC-CM","winter","gbm"
14.3884300701836,"CURv","MAC","CMCC-CM","winter","gbm"
100,"SSH","MAC","CMCC-CM","winter","gbm"
6.05060519234597,"SSHg","MAC","CMCC-CM","winter","gbm"
77.5105901780051,"DEP","MAC","CMCC-CM","winter","gbm"
