"Overall","variable","sp","season","climate","method"
0,"ICE","SFS","winter","NorESM1-M","gbm"
94.7232243226734,"SST","SFS","winter","NorESM1-M","gbm"
21.6910079739095,"WINu","SFS","winter","NorESM1-M","gbm"
33.4033550435952,"WINv","SFS","winter","NorESM1-M","gbm"
16.4961518828355,"WIN","SFS","winter","NorESM1-M","gbm"
22.4882538944714,"CURu","SFS","winter","NorESM1-M","gbm"
29.3242754018005,"CURv","SFS","winter","NorESM1-M","gbm"
27.1801219063979,"CUR","SFS","winter","NorESM1-M","gbm"
27.2673430355057,"SSH","SFS","winter","NorESM1-M","gbm"
21.5366531468582,"SSHg","SFS","winter","NorESM1-M","gbm"
32.3938011007502,"SSTg","SFS","winter","NorESM1-M","gbm"
100,"DEP","SFS","winter","NorESM1-M","gbm"
