"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","SFS","summer","EC-EARTH","svm"
72.7173626088828,72.7173626088828,"SST","SFS","summer","EC-EARTH","svm"
93.9171020421485,93.9171020421485,"WINu","SFS","summer","EC-EARTH","svm"
65.8283393953246,65.8283393953246,"WINv","SFS","summer","EC-EARTH","svm"
100,100,"WIN","SFS","summer","EC-EARTH","svm"
6.91937767038236,6.91937767038236,"CURu","SFS","summer","EC-EARTH","svm"
41.7631906322938,41.7631906322938,"CURv","SFS","summer","EC-EARTH","svm"
6.34487524601627,6.34487524601627,"CUR","SFS","summer","EC-EARTH","svm"
83.7874718464069,83.7874718464069,"SSH","SFS","summer","EC-EARTH","svm"
27.5789920709942,27.5789920709942,"SSHg","SFS","summer","EC-EARTH","svm"
83.8376388068384,83.8376388068384,"SSTg","SFS","summer","EC-EARTH","svm"
50.7105685541534,50.7105685541534,"DEP","SFS","summer","EC-EARTH","svm"
