"Overall","variable","sp","season","climate","method"
0,"ICE","IYA","summer","GISS-E2-H-CC","ann"
21.1997225316237,"SST","IYA","summer","GISS-E2-H-CC","ann"
69.8763418788597,"WINu","IYA","summer","GISS-E2-H-CC","ann"
26.3205232677336,"WINv","IYA","summer","GISS-E2-H-CC","ann"
30.6190997851581,"WIN","IYA","summer","GISS-E2-H-CC","ann"
87.4473935342343,"CURu","IYA","summer","GISS-E2-H-CC","ann"
82.7874467796189,"CURv","IYA","summer","GISS-E2-H-CC","ann"
100,"CUR","IYA","summer","GISS-E2-H-CC","ann"
63.2479057756653,"SSTg","IYA","summer","GISS-E2-H-CC","ann"
45.8320328784226,"DEP","IYA","summer","GISS-E2-H-CC","ann"
