"Overall","variable","sp","climate","season","method"
0,"ICE","SFS","ACCESS1-0","summer","rf"
32.5479121148766,"SST","SFS","ACCESS1-0","summer","rf"
22.3173929308001,"SSTg","SFS","ACCESS1-0","summer","rf"
21.5630206403406,"WINu","SFS","ACCESS1-0","summer","rf"
13.6181148682999,"WINv","SFS","ACCESS1-0","summer","rf"
20.5959476487941,"CURu","SFS","ACCESS1-0","summer","rf"
41.841764301428,"CURv","SFS","ACCESS1-0","summer","rf"
26.8534828686703,"SSH","SFS","ACCESS1-0","summer","rf"
18.7202661252102,"SSHg","SFS","ACCESS1-0","summer","rf"
100,"DEP","SFS","ACCESS1-0","summer","rf"
