"Overall","variable","sp","season","climate","method"
3.37781910350862,"ICE","KIN","winter","BCC-CSM1.1","ann"
45.3204037960424,"SST","KIN","winter","BCC-CSM1.1","ann"
64.0561100738692,"WINu","KIN","winter","BCC-CSM1.1","ann"
60.8100381955028,"WINv","KIN","winter","BCC-CSM1.1","ann"
56.6972996105122,"WIN","KIN","winter","BCC-CSM1.1","ann"
41.399114850503,"CURu","KIN","winter","BCC-CSM1.1","ann"
35.4735179257579,"CURv","KIN","winter","BCC-CSM1.1","ann"
52.228682750975,"CUR","KIN","winter","BCC-CSM1.1","ann"
12.3067347643056,"SSH","KIN","winter","BCC-CSM1.1","ann"
0,"SSHg","KIN","winter","BCC-CSM1.1","ann"
8.60082788185588,"SSTg","KIN","winter","BCC-CSM1.1","ann"
100,"DEP","KIN","winter","BCC-CSM1.1","ann"
