"Overall","variable","sp","climate","season","method"
0,"ICE","LMS","NorESM1-M","summer","gbm"
25.7804170197461,"SST","LMS","NorESM1-M","summer","gbm"
27.4327130060866,"SSTg","LMS","NorESM1-M","summer","gbm"
42.9889996241832,"WIN","LMS","NorESM1-M","summer","gbm"
34.917015408471,"WINu","LMS","NorESM1-M","summer","gbm"
58.4361070344708,"WINv","LMS","NorESM1-M","summer","gbm"
21.4427415622615,"CUR","LMS","NorESM1-M","summer","gbm"
28.1784514528644,"CURu","LMS","NorESM1-M","summer","gbm"
49.5461854586654,"CURv","LMS","NorESM1-M","summer","gbm"
100,"SSH","LMS","NorESM1-M","summer","gbm"
8.09179739209171,"SSHg","LMS","NorESM1-M","summer","gbm"
68.445156728626,"DEP","LMS","NorESM1-M","summer","gbm"
