"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","ACCESS1-0","summer","rf"
28.5343512515685,"SST","ORC","ACCESS1-0","summer","rf"
15.2496990056939,"SSTg","ORC","ACCESS1-0","summer","rf"
19.8652145831388,"WINu","ORC","ACCESS1-0","summer","rf"
9.20281534276214,"WINv","ORC","ACCESS1-0","summer","rf"
16.0904366401328,"CURu","ORC","ACCESS1-0","summer","rf"
21.3625857991671,"CURv","ORC","ACCESS1-0","summer","rf"
38.1056694361708,"SSH","ORC","ACCESS1-0","summer","rf"
26.3623097554331,"SSHg","ORC","ACCESS1-0","summer","rf"
100,"DEP","ORC","ACCESS1-0","summer","rf"
