"Obs","Sim","variable","sp","season","climate","method"
7.41146081467918,7.41146081467918,"ICE","SES","summer","BCC-CSM1.1","svm"
95.9578166488905,95.9578166488905,"SST","SES","summer","BCC-CSM1.1","svm"
16.509683921929,16.509683921929,"WINu","SES","summer","BCC-CSM1.1","svm"
13.9249928748538,13.9249928748538,"WINv","SES","summer","BCC-CSM1.1","svm"
5.36279081503097,5.36279081503097,"WIN","SES","summer","BCC-CSM1.1","svm"
82.1618917726034,82.1618917726034,"CURu","SES","summer","BCC-CSM1.1","svm"
61.3091065520396,61.3091065520396,"CURv","SES","summer","BCC-CSM1.1","svm"
67.3876485948764,67.3876485948764,"CUR","SES","summer","BCC-CSM1.1","svm"
88.2957706897402,88.2957706897402,"SSH","SES","summer","BCC-CSM1.1","svm"
100,100,"SSHg","SES","summer","BCC-CSM1.1","svm"
0,0,"SSTg","SES","summer","BCC-CSM1.1","svm"
66.0213507039818,66.0213507039818,"DEP","SES","summer","BCC-CSM1.1","svm"
