"Overall","variable","sp","season","climate","method"
0,"WINu","IYA","winter","MIROC-ESM","gam"
NA,"WINv","IYA","winter","MIROC-ESM","gam"
0,"WIN","IYA","winter","MIROC-ESM","gam"
0,"CURu","IYA","winter","MIROC-ESM","gam"
0,"CURv","IYA","winter","MIROC-ESM","gam"
0,"CUR","IYA","winter","MIROC-ESM","gam"
0,"SST","IYA","winter","MIROC-ESM","gam"
NA,"SSH","IYA","winter","MIROC-ESM","gam"
0,"SSHg","IYA","winter","MIROC-ESM","gam"
0,"SSTg","IYA","winter","MIROC-ESM","gam"
0,"DEP","IYA","winter","MIROC-ESM","gam"
