"Overall","variable","sp","climate","season","method"
0,"ICE","WCP","CMCC-CM","summer","gbm"
19.2435406735655,"SST","WCP","CMCC-CM","summer","gbm"
5.97134750139844,"SSTg","WCP","CMCC-CM","summer","gbm"
3.24462596657335,"WIN","WCP","CMCC-CM","summer","gbm"
6.24642956373934,"WINu","WCP","CMCC-CM","summer","gbm"
100,"WINv","WCP","CMCC-CM","summer","gbm"
0,"CUR","WCP","CMCC-CM","summer","gbm"
17.2318132718609,"CURu","WCP","CMCC-CM","summer","gbm"
0,"CURv","WCP","CMCC-CM","summer","gbm"
47.9471516401185,"SSH","WCP","CMCC-CM","summer","gbm"
1.51188693889183,"SSHg","WCP","CMCC-CM","summer","gbm"
27.7473443142304,"DEP","WCP","CMCC-CM","summer","gbm"
