"Obs","Sim","variable","sp","season","climate","method"
33.5956384067123,33.5956384067123,"ICE","DMS","winter","ACCESS1-0","svm"
94.3675772500347,94.3675772500347,"SST","DMS","winter","ACCESS1-0","svm"
6.1161742528875,6.1161742528875,"WINu","DMS","winter","ACCESS1-0","svm"
13.1712900703581,13.1712900703581,"WINv","DMS","winter","ACCESS1-0","svm"
20.0672405272782,20.0672405272782,"WIN","DMS","winter","ACCESS1-0","svm"
8.15998896413352,8.15998896413352,"CURu","DMS","winter","ACCESS1-0","svm"
4.40550311178265,4.40550311178265,"CURv","DMS","winter","ACCESS1-0","svm"
0,0,"CUR","DMS","winter","ACCESS1-0","svm"
100,100,"SSH","DMS","winter","ACCESS1-0","svm"
25.8668214968565,25.8668214968565,"SSHg","DMS","winter","ACCESS1-0","svm"
35.5391832064418,35.5391832064418,"SSTg","DMS","winter","ACCESS1-0","svm"
0.909678624299976,0.909678624299976,"DEP","DMS","winter","ACCESS1-0","svm"
