"Overall","variable","sp","season","climate","method"
0,"ICE","ORC","winter","CMCC-CM","ann"
68.7583935325039,"SST","ORC","winter","CMCC-CM","ann"
100,"WINu","ORC","winter","CMCC-CM","ann"
34.6639548966144,"WINv","ORC","winter","CMCC-CM","ann"
95.4155556597486,"WIN","ORC","winter","CMCC-CM","ann"
18.8899898860673,"CURu","ORC","winter","CMCC-CM","ann"
14.2554343308904,"CURv","ORC","winter","CMCC-CM","ann"
3.07989328839661,"CUR","ORC","winter","CMCC-CM","ann"
15.5211186310093,"SSH","ORC","winter","CMCC-CM","ann"
1.64985654264896,"SSHg","ORC","winter","CMCC-CM","ann"
13.7160428532987,"SSTg","ORC","winter","CMCC-CM","ann"
55.3594307063936,"DEP","ORC","winter","CMCC-CM","ann"
