"Obs","Sim","variable","sp","season","climate","method"
10.3030519116009,10.3030519116009,"ICE","IYA","summer","ACCESS1-0","svm"
100,100,"SST","IYA","summer","ACCESS1-0","svm"
11.4175755017906,11.4175755017906,"WINu","IYA","summer","ACCESS1-0","svm"
40.6757786491392,40.6757786491392,"WINv","IYA","summer","ACCESS1-0","svm"
12.4701189272913,12.4701189272913,"WIN","IYA","summer","ACCESS1-0","svm"
24.3854842868881,24.3854842868881,"CURu","IYA","summer","ACCESS1-0","svm"
11.042792432367,11.042792432367,"CURv","IYA","summer","ACCESS1-0","svm"
11.7445156882368,11.7445156882368,"CUR","IYA","summer","ACCESS1-0","svm"
93.5328362206278,93.5328362206278,"SSH","IYA","summer","ACCESS1-0","svm"
0,0,"SSHg","IYA","summer","ACCESS1-0","svm"
70.4563978869531,70.4563978869531,"SSTg","IYA","summer","ACCESS1-0","svm"
41.7038616751974,41.7038616751974,"DEP","IYA","summer","ACCESS1-0","svm"
