"Overall","variable","sp","season","climate","method"
28.5286341898902,"ICE","LMS","winter","ACCESS1-0","ann"
35.2357175579655,"SST","LMS","winter","ACCESS1-0","ann"
42.353421313657,"WINu","LMS","winter","ACCESS1-0","ann"
12.4608888160724,"WINv","LMS","winter","ACCESS1-0","ann"
32.3735093428263,"WIN","LMS","winter","ACCESS1-0","ann"
16.6034385131393,"CURu","LMS","winter","ACCESS1-0","ann"
23.5652373157096,"CURv","LMS","winter","ACCESS1-0","ann"
13.6678496414645,"CUR","LMS","winter","ACCESS1-0","ann"
20.458057674446,"SSH","LMS","winter","ACCESS1-0","ann"
4.31760599446861,"SSHg","LMS","winter","ACCESS1-0","ann"
0,"SSTg","LMS","winter","ACCESS1-0","ann"
100,"DEP","LMS","winter","ACCESS1-0","ann"
