"Overall","variable","sp","season","climate","method"
12.5508769398594,"ICE","SRP","summer","ACCESS1-0","ann"
42.5645423230088,"SST","SRP","summer","ACCESS1-0","ann"
50.2955347199762,"WINu","SRP","summer","ACCESS1-0","ann"
17.4148976470771,"WINv","SRP","summer","ACCESS1-0","ann"
50.9618547722401,"WIN","SRP","summer","ACCESS1-0","ann"
25.6402234835133,"CURu","SRP","summer","ACCESS1-0","ann"
28.6366869517513,"CURv","SRP","summer","ACCESS1-0","ann"
6.70335134871468,"CUR","SRP","summer","ACCESS1-0","ann"
0,"SSH","SRP","summer","ACCESS1-0","ann"
8.49188646219731,"SSHg","SRP","summer","ACCESS1-0","ann"
9.97172743573151,"SSTg","SRP","summer","ACCESS1-0","ann"
100,"DEP","SRP","summer","ACCESS1-0","ann"
