"Overall","variable","sp","season","climate","method"
14.1296664904293,"ICE","SRP","summer","MIROC-ESM","ann"
28.1726432417879,"SST","SRP","summer","MIROC-ESM","ann"
25.7676853178985,"WINu","SRP","summer","MIROC-ESM","ann"
13.0596886226239,"WINv","SRP","summer","MIROC-ESM","ann"
21.1382800858993,"WIN","SRP","summer","MIROC-ESM","ann"
10.341388293667,"CURu","SRP","summer","MIROC-ESM","ann"
7.97459500658356,"CURv","SRP","summer","MIROC-ESM","ann"
0,"CUR","SRP","summer","MIROC-ESM","ann"
8.30754074902509,"SSH","SRP","summer","MIROC-ESM","ann"
1.26382267747572,"SSHg","SRP","summer","MIROC-ESM","ann"
6.84912229340028,"SSTg","SRP","summer","MIROC-ESM","ann"
100,"DEP","SRP","summer","MIROC-ESM","ann"
