"Overall","variable","sp","season","climate","method"
0,"ICE","SES","summer","NorESM1-M","gam"
NA,"WINu","SES","summer","NorESM1-M","gam"
NA,"WINv","SES","summer","NorESM1-M","gam"
0,"WIN","SES","summer","NorESM1-M","gam"
NA,"SST","SES","summer","NorESM1-M","gam"
NA,"SSH","SES","summer","NorESM1-M","gam"
NA,"SSHg","SES","summer","NorESM1-M","gam"
NA,"SSTg","SES","summer","NorESM1-M","gam"
0,"CURv","SES","summer","NorESM1-M","gam"
NA,"CURu","SES","summer","NorESM1-M","gam"
NA,"DEP","SES","summer","NorESM1-M","gam"
NA,"CUR","SES","summer","NorESM1-M","gam"
