"Overall","variable","sp","climate","season","method"
0,"ICE","NGP","CanESM2","winter","gbm"
27.5270673300099,"SST","NGP","CanESM2","winter","gbm"
12.6545255457797,"SSTg","NGP","CanESM2","winter","gbm"
20.46942047752,"WIN","NGP","CanESM2","winter","gbm"
22.4809021189825,"WINu","NGP","CanESM2","winter","gbm"
30.0868366676659,"WINv","NGP","CanESM2","winter","gbm"
17.1848036693502,"CUR","NGP","CanESM2","winter","gbm"
15.8305995050905,"CURu","NGP","CanESM2","winter","gbm"
37.0049061060452,"CURv","NGP","CanESM2","winter","gbm"
40.7726597218039,"SSH","NGP","CanESM2","winter","gbm"
17.7119805030102,"SSHg","NGP","CanESM2","winter","gbm"
100,"DEP","NGP","CanESM2","winter","gbm"
