"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","ACCESS1-0","winter","gbm"
0.352985736643161,"SST","ORC","ACCESS1-0","winter","gbm"
1.15061169075323,"SSTg","ORC","ACCESS1-0","winter","gbm"
0.867668875538166,"WIN","ORC","ACCESS1-0","winter","gbm"
0.168104851273715,"WINu","ORC","ACCESS1-0","winter","gbm"
0.643677675087851,"WINv","ORC","ACCESS1-0","winter","gbm"
1.5589499312017,"CUR","ORC","ACCESS1-0","winter","gbm"
0.12183434748978,"CURu","ORC","ACCESS1-0","winter","gbm"
1.56421733023237,"CURv","ORC","ACCESS1-0","winter","gbm"
0.366377230682628,"SSH","ORC","ACCESS1-0","winter","gbm"
1.474893136929,"SSHg","ORC","ACCESS1-0","winter","gbm"
100,"DEP","ORC","ACCESS1-0","winter","gbm"
