"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","IYA","winter","ACCESS1-0","svm"
100,100,"SST","IYA","winter","ACCESS1-0","svm"
74.6668613709117,74.6668613709117,"WINu","IYA","winter","ACCESS1-0","svm"
76.8125511613808,76.8125511613808,"WINv","IYA","winter","ACCESS1-0","svm"
90.1502820482575,90.1502820482575,"WIN","IYA","winter","ACCESS1-0","svm"
41.6965267012701,41.6965267012701,"CURu","IYA","winter","ACCESS1-0","svm"
57.1069110093555,57.1069110093555,"CURv","IYA","winter","ACCESS1-0","svm"
39.7349259873248,39.7349259873248,"CUR","IYA","winter","ACCESS1-0","svm"
70.0257158861845,70.0257158861845,"SSH","IYA","winter","ACCESS1-0","svm"
50.6841437117825,50.6841437117825,"SSHg","IYA","winter","ACCESS1-0","svm"
23.2952936040881,23.2952936040881,"SSTg","IYA","winter","ACCESS1-0","svm"
52.3497895178051,52.3497895178051,"DEP","IYA","winter","ACCESS1-0","svm"
