"Overall","variable","sp","season","climate","method"
0,"ICE","GHA","summer","EC-EARTH","rf"
54.9697099481473,"SST","GHA","summer","EC-EARTH","rf"
44.6538545839027,"WINu","GHA","summer","EC-EARTH","rf"
46.5542704709108,"WIN","GHA","summer","EC-EARTH","rf"
32.22858771737,"CURu","GHA","summer","EC-EARTH","rf"
33.6869221747772,"CURv","GHA","summer","EC-EARTH","rf"
36.0216887681379,"CUR","GHA","summer","EC-EARTH","rf"
52.1543254893998,"SSH","GHA","summer","EC-EARTH","rf"
44.7049685650963,"SSHg","GHA","summer","EC-EARTH","rf"
45.1508512905351,"SSTg","GHA","summer","EC-EARTH","rf"
100,"DEP","GHA","summer","EC-EARTH","rf"
