"Overall","variable","sp","season","climate","method"
0,"ICE","DMS","summer","GISS-E2-H-CC","rf"
98.2031183197312,"SST","DMS","summer","GISS-E2-H-CC","rf"
83.631015059413,"WINu","DMS","summer","GISS-E2-H-CC","rf"
50.6354691921259,"WINv","DMS","summer","GISS-E2-H-CC","rf"
70.3694669522315,"WIN","DMS","summer","GISS-E2-H-CC","rf"
61.8595134185579,"CURu","DMS","summer","GISS-E2-H-CC","rf"
77.5257375057603,"CURv","DMS","summer","GISS-E2-H-CC","rf"
42.0460729213499,"CUR","DMS","summer","GISS-E2-H-CC","rf"
49.1098814594482,"SSTg","DMS","summer","GISS-E2-H-CC","rf"
100,"DEP","DMS","summer","GISS-E2-H-CC","rf"
