"Overall","variable","sp","season","climate","method"
46.4295436874148,"WINu","IYA","winter","NorESM1-M","gam"
1.69479082068812,"WINv","IYA","winter","NorESM1-M","gam"
0,"WIN","IYA","winter","NorESM1-M","gam"
8.47556801533538,"CURu","IYA","winter","NorESM1-M","gam"
NA,"SST","IYA","winter","NorESM1-M","gam"
100,"SSH","IYA","winter","NorESM1-M","gam"
9.51304516787028,"SSHg","IYA","winter","NorESM1-M","gam"
26.9802559783267,"SSTg","IYA","winter","NorESM1-M","gam"
27.0349236296864,"CURv","IYA","winter","NorESM1-M","gam"
19.2316169942098,"CUR","IYA","winter","NorESM1-M","gam"
64.6392421402085,"DEP","IYA","winter","NorESM1-M","gam"
