"Overall","variable","sp","season","climate","method"
0,"ICE","SFS","winter","BCC-CSM1.1","ann"
68.7701081832992,"SST","SFS","winter","BCC-CSM1.1","ann"
92.434101967325,"WINu","SFS","winter","BCC-CSM1.1","ann"
37.0364690704082,"WINv","SFS","winter","BCC-CSM1.1","ann"
70.5825236387506,"WIN","SFS","winter","BCC-CSM1.1","ann"
30.8487193222783,"CURu","SFS","winter","BCC-CSM1.1","ann"
35.5325041375258,"CURv","SFS","winter","BCC-CSM1.1","ann"
16.1393199074126,"CUR","SFS","winter","BCC-CSM1.1","ann"
24.7406943030631,"SSH","SFS","winter","BCC-CSM1.1","ann"
9.16745227888467,"SSHg","SFS","winter","BCC-CSM1.1","ann"
6.08491306699244,"SSTg","SFS","winter","BCC-CSM1.1","ann"
100,"DEP","SFS","winter","BCC-CSM1.1","ann"
