"Overall","variable","sp","climate","season","method"
0,"ICE","MAC","ACCESS1-0","summer","rf"
35.7130942888693,"SST","MAC","ACCESS1-0","summer","rf"
95.7487763553826,"SSTg","MAC","ACCESS1-0","summer","rf"
15.256942533327,"WINu","MAC","ACCESS1-0","summer","rf"
14.4590785595432,"WINv","MAC","ACCESS1-0","summer","rf"
29.7141420381951,"CURu","MAC","ACCESS1-0","summer","rf"
47.8136510080134,"CURv","MAC","ACCESS1-0","summer","rf"
98.2034853779017,"SSH","MAC","ACCESS1-0","summer","rf"
46.3039612407722,"SSHg","MAC","ACCESS1-0","summer","rf"
100,"DEP","MAC","ACCESS1-0","summer","rf"
