"Overall","variable","sp","season","climate","method"
34.6572821398693,"ICE","SES","winter","EC-EARTH","ann"
46.0027472028273,"SST","SES","winter","EC-EARTH","ann"
17.8601333346973,"WINu","SES","winter","EC-EARTH","ann"
25.0255192547632,"WINv","SES","winter","EC-EARTH","ann"
28.6093134575421,"WIN","SES","winter","EC-EARTH","ann"
65.9431800303169,"CURu","SES","winter","EC-EARTH","ann"
69.3279224816596,"CURv","SES","winter","EC-EARTH","ann"
100,"CUR","SES","winter","EC-EARTH","ann"
98.4977289147867,"SSH","SES","winter","EC-EARTH","ann"
9.58280995171298,"SSHg","SES","winter","EC-EARTH","ann"
12.3714331986204,"SSTg","SES","winter","EC-EARTH","ann"
0,"DEP","SES","winter","EC-EARTH","ann"
