"Overall","variable","sp","season","climate","method"
31.9934926056931,"ICE","DMS","summer","NorESM1-M","ann"
69.9044250109525,"SST","DMS","summer","NorESM1-M","ann"
100,"WINu","DMS","summer","NorESM1-M","ann"
79.7846735789612,"WINv","DMS","summer","NorESM1-M","ann"
65.2805063213819,"WIN","DMS","summer","NorESM1-M","ann"
12.71372622418,"CURu","DMS","summer","NorESM1-M","ann"
20.1037936478758,"CURv","DMS","summer","NorESM1-M","ann"
67.9860113600451,"CUR","DMS","summer","NorESM1-M","ann"
26.3213810321942,"SSH","DMS","summer","NorESM1-M","ann"
0,"SSHg","DMS","summer","NorESM1-M","ann"
7.49446045417833,"SSTg","DMS","summer","NorESM1-M","ann"
94.6010654013813,"DEP","DMS","summer","NorESM1-M","ann"
