"Overall","variable","sp","climate","season","method"
0,"ICE","SRP","CanESM2","summer","rf"
100,"SST","SRP","CanESM2","summer","rf"
74.2836818265154,"SSTg","SRP","CanESM2","summer","rf"
25.0955349183411,"WINu","SRP","CanESM2","summer","rf"
10.0667846931424,"WINv","SRP","CanESM2","summer","rf"
17.5845896913656,"CURu","SRP","CanESM2","summer","rf"
40.8232389248544,"CURv","SRP","CanESM2","summer","rf"
42.3306586472054,"SSH","SRP","CanESM2","summer","rf"
25.6856053790123,"SSHg","SRP","CanESM2","summer","rf"
52.8816503832007,"DEP","SRP","CanESM2","summer","rf"
