"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","NGP","winter","NorESM1-M","svm"
52.6826406784379,52.6826406784379,"SST","NGP","winter","NorESM1-M","svm"
62.6677736318572,62.6677736318572,"WINu","NGP","winter","NorESM1-M","svm"
13.4704575233614,13.4704575233614,"WINv","NGP","winter","NorESM1-M","svm"
58.7607804179455,58.7607804179455,"WIN","NGP","winter","NorESM1-M","svm"
8.82202097132579,8.82202097132579,"CURu","NGP","winter","NorESM1-M","svm"
13.2317026495858,13.2317026495858,"CURv","NGP","winter","NorESM1-M","svm"
14.243586367584,14.243586367584,"CUR","NGP","winter","NorESM1-M","svm"
30.143122538938,30.143122538938,"SSH","NGP","winter","NorESM1-M","svm"
19.7037994721079,19.7037994721079,"SSHg","NGP","winter","NorESM1-M","svm"
27.6922402201803,27.6922402201803,"SSTg","NGP","winter","NorESM1-M","svm"
100,100,"DEP","NGP","winter","NorESM1-M","svm"
