"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","ACCESS1-0","summer","gbm"
26.474487314526,"SST","ORC","ACCESS1-0","summer","gbm"
12.0480385343882,"SSTg","ORC","ACCESS1-0","summer","gbm"
4.60928575006175,"WIN","ORC","ACCESS1-0","summer","gbm"
6.7480136276948,"WINu","ORC","ACCESS1-0","summer","gbm"
2.98539391245288,"WINv","ORC","ACCESS1-0","summer","gbm"
11.5637016524064,"CUR","ORC","ACCESS1-0","summer","gbm"
3.46474177613384,"CURu","ORC","ACCESS1-0","summer","gbm"
4.0436615740591,"CURv","ORC","ACCESS1-0","summer","gbm"
7.35254491224974,"SSH","ORC","ACCESS1-0","summer","gbm"
12.5087812482238,"SSHg","ORC","ACCESS1-0","summer","gbm"
100,"DEP","ORC","ACCESS1-0","summer","gbm"
