"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","GISS-E2-H-CC","winter","gbm"
1.23447023083792,"SST","ORC","GISS-E2-H-CC","winter","gbm"
0.583031158850197,"SSTg","ORC","GISS-E2-H-CC","winter","gbm"
1.7538688729866,"WIN","ORC","GISS-E2-H-CC","winter","gbm"
0.034295871695351,"WINu","ORC","GISS-E2-H-CC","winter","gbm"
0.772431664018594,"WINv","ORC","GISS-E2-H-CC","winter","gbm"
3.74333461369173,"CUR","ORC","GISS-E2-H-CC","winter","gbm"
3.0496207707682,"CURu","ORC","GISS-E2-H-CC","winter","gbm"
2.0637932753181,"CURv","ORC","GISS-E2-H-CC","winter","gbm"
100,"DEP","ORC","GISS-E2-H-CC","winter","gbm"
