"Overall","variable","sp","climate","season","method"
0,"ICE","SRP","NorESM1-M","summer","rf"
100,"SST","SRP","NorESM1-M","summer","rf"
36.5047174393972,"SSTg","SRP","NorESM1-M","summer","rf"
56.3994095645093,"WINu","SRP","NorESM1-M","summer","rf"
98.8616049327859,"WINv","SRP","NorESM1-M","summer","rf"
24.0425509377417,"CURu","SRP","NorESM1-M","summer","rf"
30.3854231071934,"CURv","SRP","NorESM1-M","summer","rf"
73.2009697102957,"SSH","SRP","NorESM1-M","summer","rf"
24.8644325763401,"SSHg","SRP","NorESM1-M","summer","rf"
63.5675826847125,"DEP","SRP","NorESM1-M","summer","rf"
