"Overall","variable","sp","climate","season","method"
0,"ICE","LMS","EC-EARTH","summer","gbm"
34.5679231265109,"SST","LMS","EC-EARTH","summer","gbm"
20.4875755187563,"SSTg","LMS","EC-EARTH","summer","gbm"
16.6881599418692,"WIN","LMS","EC-EARTH","summer","gbm"
11.2395130687505,"WINu","LMS","EC-EARTH","summer","gbm"
20.587989806318,"WINv","LMS","EC-EARTH","summer","gbm"
9.09626196765123,"CUR","LMS","EC-EARTH","summer","gbm"
11.6517872480481,"CURu","LMS","EC-EARTH","summer","gbm"
24.8653098730129,"CURv","LMS","EC-EARTH","summer","gbm"
100,"SSH","LMS","EC-EARTH","summer","gbm"
9.01919247298442,"SSHg","LMS","EC-EARTH","summer","gbm"
33.2800736481687,"DEP","LMS","EC-EARTH","summer","gbm"
