"Overall","variable","sp","season","climate","method"
8.67523859160076,"ICE","SES","winter","GISS-E2-H-CC","ann"
55.7687706566633,"SST","SES","winter","GISS-E2-H-CC","ann"
57.8518846936314,"WINu","SES","winter","GISS-E2-H-CC","ann"
100,"WINv","SES","winter","GISS-E2-H-CC","ann"
28.9851304049607,"WIN","SES","winter","GISS-E2-H-CC","ann"
5.58782183365258,"CURu","SES","winter","GISS-E2-H-CC","ann"
18.8353648454125,"CURv","SES","winter","GISS-E2-H-CC","ann"
0,"CUR","SES","winter","GISS-E2-H-CC","ann"
0.570775971352421,"SSTg","SES","winter","GISS-E2-H-CC","ann"
37.8344292436733,"DEP","SES","winter","GISS-E2-H-CC","ann"
