"Overall","variable","sp","climate","season","method"
0,"ICE","SRP","BCC-CSM1.1","summer","gbm"
100,"SST","SRP","BCC-CSM1.1","summer","gbm"
12.1498772555188,"SSTg","SRP","BCC-CSM1.1","summer","gbm"
3.06116970716749,"WIN","SRP","BCC-CSM1.1","summer","gbm"
5.13933522690305,"WINu","SRP","BCC-CSM1.1","summer","gbm"
12.8208966216899,"WINv","SRP","BCC-CSM1.1","summer","gbm"
3.55983371822112,"CUR","SRP","BCC-CSM1.1","summer","gbm"
3.04170504028017,"CURu","SRP","BCC-CSM1.1","summer","gbm"
4.44641998102933,"CURv","SRP","BCC-CSM1.1","summer","gbm"
14.3667614615449,"SSH","SRP","BCC-CSM1.1","summer","gbm"
3.2806731996573,"SSHg","SRP","BCC-CSM1.1","summer","gbm"
11.3946198826226,"DEP","SRP","BCC-CSM1.1","summer","gbm"
