"Overall","variable","sp","climate","season","method"
0,"ICE","SES","CanESM2","winter","rf"
48.3211280909155,"SST","SES","CanESM2","winter","rf"
41.2016668934776,"SSTg","SES","CanESM2","winter","rf"
30.7818209639177,"WINu","SES","CanESM2","winter","rf"
24.5548857810026,"WINv","SES","CanESM2","winter","rf"
44.1459382812497,"CURu","SES","CanESM2","winter","rf"
54.3156569822078,"CURv","SES","CanESM2","winter","rf"
50.4281054687506,"SSH","SES","CanESM2","winter","rf"
46.0390620690715,"SSHg","SES","CanESM2","winter","rf"
100,"DEP","SES","CanESM2","winter","rf"
