"Overall","variable","sp","season","climate","method"
0,"ICE","MAC","summer","MIROC-ESM","gbm"
8.13569791623699,"SST","MAC","summer","MIROC-ESM","gbm"
9.79562661384976,"WINu","MAC","summer","MIROC-ESM","gbm"
3.86372695956267,"WINv","MAC","summer","MIROC-ESM","gbm"
2.97252884044364,"WIN","MAC","summer","MIROC-ESM","gbm"
10.0655460845162,"CURu","MAC","summer","MIROC-ESM","gbm"
14.0470741880952,"CURv","MAC","summer","MIROC-ESM","gbm"
10.067295991585,"CUR","MAC","summer","MIROC-ESM","gbm"
52.5746180172056,"SSH","MAC","summer","MIROC-ESM","gbm"
13.2068529439445,"SSHg","MAC","summer","MIROC-ESM","gbm"
10.7112339793361,"SSTg","MAC","summer","MIROC-ESM","gbm"
100,"DEP","MAC","summer","MIROC-ESM","gbm"
